F1,Accuracy,Recall,Precision,Query,Data,Dataset_size,Model,Round,Sample_size,Num_Labels,Trainset_absolute,Query_absolute,Test_absolute,Percent,Train_energy,Query_energy,Test_energy,Train_duration,Query_duration,Train_distribution,Query_distribution,Test_distribution,Datetime
0.44,0.47,0.47,0.44,Random_Sampling,PatientReviews,52751,XLMR-Base,50,50,6,2869,34056,15826,7.77,0.0252450919975696,1.0196311387354293e-07,0.0149227576929318,247.45799016952515,0.0057117938995361,"[0.2272568839316835, 0.17218543046357615, 0.17148832345765075, 0.16312303938654585, 0.136981526664343, 0.12896479609620076]","[0.24, 0.2, 0.18, 0.16, 0.12, 0.1]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 20:49:14
0.42,0.47,0.47,0.4,Random_Sampling,PatientReviews,52751,XLMR-Base,51,50,6,2919,34006,15826,7.91,0.0257827615205422,8.735003612528485e-08,0.0153777878736591,251.8123586177826,0.0048186779022216,"[0.22747516272696128, 0.17266187050359713, 0.17060637204522097, 0.16341212744090441, 0.13634806440561836, 0.12949640287769784]","[0.24, 0.24, 0.16, 0.14, 0.12, 0.1]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 20:56:18
0.45,0.47,0.47,0.45,Random_Sampling,PatientReviews,52751,XLMR-Base,52,50,6,2969,33956,15826,8.04,0.0270879308100644,7.364957100643788e-08,0.0159703571601286,256.0277283191681,0.0047278404235839,"[0.22768608959245537, 0.17177500842034354, 0.17177500842034354, 0.1623442236443247, 0.13674637925227348, 0.12967329067025934]","[0.26, 0.18, 0.16, 0.14, 0.14, 0.12]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 21:03:25
0.43,0.45,0.45,0.43,Random_Sampling,PatientReviews,52751,XLMR-Base,53,50,6,3019,33906,15826,8.18,0.0270123785320997,9.01199153426283e-08,0.0153842613789278,260.5315878391266,0.0049631595611572,"[0.22822126531964226, 0.17124875786684332, 0.17091752235839683, 0.16230539913878766, 0.13746273600529976, 0.12984431931103013]","[0.3, 0.2, 0.16, 0.12, 0.12, 0.1]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 21:10:36
0.34,0.41,0.41,0.37,Random_Sampling,PatientReviews,52751,XLMR-Base,54,50,6,3069,33856,15826,8.31,0.0272758064487837,2.2400830522790014e-07,0.015721017395204,264.72773146629333,0.014092206954956,"[0.22776148582600195, 0.17073965461062235, 0.1704138155751059, 0.16454871293580972, 0.1371782339524275, 0.12935809710003257]","[0.26, 0.2, 0.18, 0.16, 0.12, 0.08]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 21:17:52
0.43,0.45,0.45,0.43,Random_Sampling,PatientReviews,52751,XLMR-Base,55,50,6,3119,33806,15826,8.45,0.0280951628764094,1.1849393358322713e-07,0.0158579758303497,269.1371464729309,0.0070359706878662,"[0.22539275408784867, 0.17088810516191086, 0.17088810516191086, 0.16607887143315164, 0.13754408464251364, 0.1292080795126643]","[0.2, 0.2, 0.18, 0.16, 0.16, 0.1]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 21:25:12
0.44,0.47,0.47,0.45,Random_Sampling,PatientReviews,52751,XLMR-Base,56,50,6,3169,33756,15826,8.58,0.0291621621179523,8.84826011448197e-08,0.0153818347084361,273.47679257392883,0.0049762725830078,"[0.2234143262858946, 0.17134742821079205, 0.17103187125276112, 0.16598295992426634, 0.13789839065951404, 0.13032502366677184]","[0.24, 0.22, 0.22, 0.16, 0.12, 0.04]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 21:32:37
0.44,0.47,0.47,0.45,Random_Sampling,PatientReviews,52751,XLMR-Base,57,50,6,3219,33706,15826,8.72,0.0289798494198821,7.479026851761965e-08,0.0152851748475277,277.6614890098572,0.0046803951263427,"[0.22336129232680957, 0.17179248213730972, 0.17117117117117117, 0.16713264989127058, 0.13762037899968935, 0.12892202547374962]","[0.32, 0.2, 0.16, 0.12, 0.1, 0.1]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 21:40:06
0.46,0.48,0.48,0.46,Random_Sampling,PatientReviews,52751,XLMR-Base,58,50,6,3269,33656,15826,8.85,0.0293809280831931,8.81353592668852e-08,0.0156722042248678,282.1129550933838,0.0046420097351074,"[0.2230039767513001, 0.17405934536555523, 0.17038849801162434, 0.1670235546038544, 0.13704496788008566, 0.1284796573875803]","[0.22, 0.2, 0.2, 0.14, 0.12, 0.12]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 21:47:39
0.42,0.46,0.46,0.44,Random_Sampling,PatientReviews,52751,XLMR-Base,59,50,6,3319,33606,15826,8.99,0.0300525400229186,9.182389531489219e-08,0.0156414587362042,286.29780316352844,0.0049941539764404,"[0.22265742693582405, 0.1732449532991865, 0.16993070201868032, 0.16782163302199457, 0.13799337149743898, 0.12835191322687556]","[0.24, 0.24, 0.18, 0.12, 0.12, 0.1]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 21:55:17
0.44,0.47,0.47,0.44,Random_Sampling,PatientReviews,52751,XLMR-Base,60,50,6,3369,33556,15826,9.12,0.0301805563355401,1.4783301865378017e-07,0.0158058911147274,290.77565908432007,0.0091574192047119,"[0.22291481151677056, 0.174235678242802, 0.16918967052537845, 0.16711190264173345, 0.13742950430394776, 0.12911843276936777]","[0.24, 0.24, 0.16, 0.16, 0.14, 0.06]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 22:02:59
0.45,0.47,0.47,0.45,Random_Sampling,PatientReviews,52751,XLMR-Base,61,50,6,3419,33506,15826,9.26,0.030678552772419,8.936765760586538e-08,0.0155150799044007,295.00430607795715,0.0048091411590576,"[0.2219947353027201, 0.1751974261479965, 0.168762796139222, 0.16554548113483475, 0.1389295115530857, 0.12957004972214098]","[0.26, 0.24, 0.2, 0.16, 0.08, 0.06]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 22:10:45
0.45,0.48,0.48,0.46,Random_Sampling,PatientReviews,52751,XLMR-Base,62,50,6,3469,33456,15826,9.39,0.0312013680298898,7.527167528209037e-08,0.0159182685473273,299.2074227333069,0.0048010349273681,"[0.2225425194580571, 0.17613144998558664, 0.16863649466705102, 0.1660420870567887, 0.13808013836840588, 0.12856731046411068]","[0.26, 0.2, 0.2, 0.12, 0.12, 0.1]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 22:18:36
0.47,0.48,0.48,0.47,Random_Sampling,PatientReviews,52751,XLMR-Base,63,50,6,3519,33406,15826,9.53,0.0310257569668093,7.423231723471083e-08,0.0155121321237605,303.4685318470001,0.00459885597229,"[0.2222222222222222, 0.1773231031543052, 0.1679454390451833, 0.1665245808468315, 0.13753907360045467, 0.12844558113100313]","[0.26, 0.16, 0.16, 0.16, 0.14, 0.12]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 22:26:30
0.43,0.46,0.46,0.43,Random_Sampling,PatientReviews,52751,XLMR-Base,64,50,6,3569,33356,15826,9.67,0.0317938020296091,1.6235515457338225e-07,0.0159782862860782,307.89320254325867,0.0095031261444091,"[0.22107032782291958, 0.17708041468198374, 0.16923507985430092, 0.1664331745586999, 0.13729335948444943, 0.1288876435976464]","[0.24, 0.24, 0.18, 0.16, 0.1, 0.08]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 22:34:29
0.46,0.48,0.48,0.46,Random_Sampling,PatientReviews,52751,XLMR-Base,65,50,6,3619,33306,15826,9.8,0.0328303807579112,7.47251284888332e-08,0.0160092848514709,312.31429505348206,0.0046496391296386,"[0.2205029013539652, 0.1768444321635811, 0.16800221055540204, 0.16744957170489086, 0.13871235147830893, 0.12848853274385189]","[0.22, 0.22, 0.16, 0.14, 0.14, 0.12]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 22:42:33
0.47,0.49,0.49,0.47,Random_Sampling,PatientReviews,52751,XLMR-Base,66,50,6,3669,33256,15826,9.94,0.033412103334986,7.501472476450255e-08,0.0157388017346866,316.4744782447815,0.0046439170837402,"[0.22049604796947397, 0.17634232760970292, 0.16871082038702645, 0.16734805124011992, 0.13872989915508313, 0.12837285363859363]","[0.32, 0.18, 0.18, 0.14, 0.14, 0.04]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 22:50:40
0.46,0.48,0.48,0.46,Random_Sampling,PatientReviews,52751,XLMR-Base,67,50,6,3719,33206,15826,10.07,0.0334935783017576,8.903603067085571e-08,0.016033357035065,320.7303612232208,0.0058131217956542,"[0.21941382091960204, 0.1763915030922291, 0.169400376445281, 0.16698037106749125, 0.13928475396611992, 0.1285291745092767]","[0.34, 0.26, 0.14, 0.14, 0.08, 0.04]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 22:58:52
0.47,0.49,0.49,0.47,Random_Sampling,PatientReviews,52751,XLMR-Base,68,50,6,3769,33156,15826,10.21,0.0338144252857307,8.85204049333555e-08,0.0160665426950545,325.0146744251251,0.0046589374542236,"[0.22101353144070046, 0.17590872910586364, 0.1706022817723534, 0.16662244627222075, 0.13796763067126558, 0.12788538073759617]","[0.22, 0.2, 0.18, 0.16, 0.16, 0.08]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 23:07:08
0.47,0.49,0.49,0.47,Random_Sampling,PatientReviews,52751,XLMR-Base,69,50,6,3819,33106,15826,10.34,0.0339102471528906,1.4719715882788046e-07,0.0160086383787358,329.4307951927185,0.0091891288757324,"[0.22021471589421315, 0.17596229379418696, 0.17046347211311863, 0.16732128829536527, 0.13720869337522912, 0.12882953652788687]","[0.28, 0.24, 0.16, 0.12, 0.12, 0.08]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 23:15:29
0.47,0.49,0.49,0.47,Random_Sampling,PatientReviews,52751,XLMR-Base,70,50,6,3869,33056,15826,10.48,0.0355527842496672,7.473805407244826e-08,0.0155035027133443,333.5050220489502,0.0046446323394775,"[0.22098733522874128, 0.17523907986559834, 0.16929439131558544, 0.16670974411992762, 0.13750323080899457, 0.13026621866115276]","[0.22, 0.2, 0.2, 0.14, 0.14, 0.1]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 23:23:54
0.47,0.49,0.49,0.47,Random_Sampling,PatientReviews,52751,XLMR-Base,71,50,6,3919,33006,15826,10.61,0.0355069549856373,1.029554721760568e-07,0.0156307155792372,338.0093867778778,0.0067429542541503,"[0.22071957131921408, 0.17581015565195202, 0.16892064302117887, 0.1671344730798673, 0.13753508548099005, 0.12988007144679764]","[0.26, 0.22, 0.16, 0.14, 0.12, 0.1]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 23:32:23
0.48,0.49,0.49,0.47,Random_Sampling,PatientReviews,52751,XLMR-Base,72,50,6,3969,32956,15826,10.75,0.035092552598,8.838248801069784e-08,0.0159784073231126,342.5430018901825,0.0046980381011962,"[0.22071050642479215, 0.17561098513479464, 0.16830435878054925, 0.16830435878054925, 0.13706223230032755, 0.13000755857898716]","[0.28, 0.2, 0.18, 0.16, 0.1, 0.08]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 23:40:56
0.48,0.49,0.49,0.48,Random_Sampling,PatientReviews,52751,XLMR-Base,73,50,6,4019,32906,15826,10.88,0.0367935689686478,7.465112935835795e-08,0.0155650901188319,346.59584641456604,0.0046916007995605,"[0.2214481214232396, 0.17541677034088082, 0.16844986315003732, 0.16720577258024386, 0.1366011445633242, 0.1308783279422742]","[0.26, 0.18, 0.16, 0.16, 0.14, 0.1]","[0.22393529634778214, 0.1752811828636421, 0.17047895867559712, 0.16371793251611272, 0.14337166687729053, 0.12321496271957538]",2023-03-10 23:49:34
